subject_id,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/17036928989465404370,make finale 2007 software - educational discount music production software,finale 2007 - professional notation and score publishing software for mac os x and windows 2000/xp - educational discount for the professional composer or music publisher producing and outputting music scores and instrumental parts finale 2007 from ...,,289.95
http://www.google.com/base/feeds/snippets/18361636558506127089,ventura 10 dvd,ventura 10 dvd - full versionwhen it comes to business publishing corel ventura 10 is as powerful as it gets. it is the only tool you need for transforming long complex documents-including xml files-into highly formatted & visually rich ...,,662.5
http://www.google.com/base/feeds/snippets/5250375660251099807,intuit quickbooks simple start edition 2007 software for windows tax & finance software,quickbooks simple start edition 2007 software for windows the quickbooks simple start edition 2007 software for windows from intuit is a bookkeeping application designed for small businesses. it allows you to print checks and pay bills. you can also ...,,83.95
http://www.google.com/base/feeds/snippets/4699273716641936158,intuit quickbooks pro 2007 software for windows tax & finance software,quickbooks pro 2007 software for windows the quickbooks pro 2007 software for windows from intuit is a bookkeeping application designed for small to medium-sized businesses. it allows you to print checks and pay bills. you can also use the software ...,,179.95
http://www.google.com/base/feeds/snippets/7129140322149464777,sony vegas movie studio+dvd v8 platinum edition video editing software professional editing software,vegas movie studio+dvd v8 platinum edition video editing software for windows the vegas movie studio+dvd v8 platinum edition video editing software for windows from sony is a powerful editing and dvd creation software suite designed for home users. ...,,129.95
http://www.google.com/base/feeds/snippets/6968597519129780490,adobe premiere pro cs3 video editing software for mac av production software,premiere pro cs3 video editing software for mac the premiere pro cs3 video editing software for mac from adobe is a professional video nle and dvd creation suite. the software includes all the great features you expect from nle software including ...,,798.95
http://www.google.com/base/feeds/snippets/18362060657249986591,bling software limited - 05013 - 123 movies 2 ipod w/ av cables umd size,123 movies 2 ipod allows you to take your whole dvd collection with you anywhere right in your pocket. watch your movies on your ipod or get the ipod av cables and watch movies on your tv from your ipod! watch dvd movies on your video ipod <b,,26.14
http://www.google.com/base/feeds/snippets/9592753698712041843,corel intervideo windvd 8 gold software for windows authoring software,windvd 8 gold software for windows the windvd 8 gold software for windows from corel intervideo is a dvd video playback application for windows. the software leverages computer technologies such as dual-core processors and nvidia pure video graphics ...,,49.95
http://www.google.com/base/feeds/snippets/18363181454550367129,instant immersion italian platinum (win 95 98 me nt 2000 xp),over 3600 exercises. more than 750 hours of instruction. 1 unrivaled learning system. long considered the gold standard italian-language instruction's global leader now melds improved flexibility and utility to create instant immersion? italian ...,,129.99
http://www.google.com/base/feeds/snippets/8110280389757211340,pinnacle mobile media organizer software for windows ipod software,mobile media organizer software for windows the mobile media organizer software for windows from pinnacle allows you to organize your digital media library. the software allows you to import manage and export digital media for use on your portable ...,,39.95
http://www.google.com/base/feeds/snippets/12776057589362570320,microsoft powerpoint 2004 software - mac apple & mac software,powerpoint 2004 presentation software - mac the powerpoint 2004 presentation software for mac from microsoft offers mac users the industry standard powerpoint tools to create business presentations. use powerpoint to craft presentations with rich ...,,228.95
http://www.google.com/base/feeds/snippets/11972925909028080525,h&r block taxcut premium federal and state software for windows - usb tax & finance software,taxcut premium federal and state software for windows - usb flash drive the taxcut premium federal and state software from h&r block is a tax preparation program that gives you the tools necessary to prepare and file your federal and state income ...,,29.95
http://www.google.com/base/feeds/snippets/10307558685940721323,final-draft final draft av 2.5 screenwriting software - mac/win screen writing software,final draft av 2.5 screenwriting software for mac and windows the final draft av 2.5 screenwriting software from final draft is a screenwriting suite designed specifically for screenwriters who work on commercials and corporate training videos. the ...,,199.95
http://www.google.com/base/feeds/snippets/17070501717470514063,corel ulead videostudio 11 plus video editing and dvd authoring software - win authoring software,videostudio 11 plus video editing and dvd authoring software for windows special offer the videostudio 11 plus video editing and dvd authoring software for windows from corel ulead is a great way to get started editing your home movies and burning ...,,129.95
http://www.google.com/base/feeds/snippets/17390440905927321212,make finale allegro software music production software,finale allegro music notation software for performing musicians - mac os x and windows finale allegro is notation software that is easy fast and powerful to use perfect for educators performing musicians composers arrangers worship directors and ...,,164.95
http://www.google.com/base/feeds/snippets/17826820522977097999,final-draft scriptwriter's suite 2.5 screenwriting software - mac/win screen writing software,scriptwriter's suite 2.5 screenwriting software - final draft 7 and final draft av 2.5 for mac and windows the scriptwriter's suite 2.5 screenwriting software from final draft combines the popular final draft 7 and final draft av 2.5 screenwriting ...,,279.95
http://www.google.com/base/feeds/snippets/18363672170449359273,kutoka interactive 61208 - mias math adventure (just in time) (win 95 98 me 2000 xp/mac 8.6-9.x (classic) x v10.1 or higher),kutoka interactive 61208 : mia s math adventure proposes a captivating story including numerous educational activities all of which focus on developing math skills such as fractions geometry logic mental computation... key features four levels ...,,18.97
http://www.google.com/base/feeds/snippets/18177463782265275234,intuit quicken premier 2007 software for windows tax & finance software,quicken premier 2007 software for windows the quicken premier 2007 software for windows from intuit is a software package that is designed to help you track your personal finances. it allows you to create a budget schedule bill payments verify ...,,73.95
http://www.google.com/base/feeds/snippets/17326098494894452732,make finale 2007 software music production software,finale 2007 - professional notation and score publishing software for mac os x and windows 2000/xp for the professional composer or music publisher producing and outputting music scores and instrumental parts finale 2007 from makemusic is the ...,,429.95
http://www.google.com/base/feeds/snippets/18364140307508478752,arcserve bkup protection suite exch r11.5 upg-v prod only,brightstor arcserve backup protection suite for exchange r11.5 upgrade from anyprevious version - multi-language - service pack 1 - product only,,2249.99
http://www.google.com/base/feeds/snippets/5100323510083618710,webroot software 54210 desktop firewall,protecting your computer from unauthorized access has never been easier two-way firewall protection keeps your data in and intruders out desktop firewall secures your computer from internet threats. a computer without a firewall is easy prey for ...,webroot software,26.99
http://www.google.com/base/feeds/snippets/18364244585954350504,adobe 22011152 audition2 win retail ue 1u,audition2 win retail ue 1u,,296.2
http://www.google.com/base/feeds/snippets/17983103067016649420,punch software 38100 punch! super home suite (small box),our bestselling premium home design software with professional yet easy-to-use features! punch! super home suite - 7 powerful programs in one that launch from the same interface! punch super suite includes: 3d home design 3d landscaping estimating ...,punch software,45.99
http://www.google.com/base/feeds/snippets/716894577224484053,encore software 10478 - encore printmaster v.17.0 gold - complete product - creativity application - 1 user(s) - complete product - standard - pc,encore software 10478 : if you've got a passion for creative self-expression you'll find endless inspiration in this sophisticated easy-to-use program. enjoy all of the great features you expect from printmaster plus brilliant new upgrades that ...,,17.97
http://www.google.com/base/feeds/snippets/2442636071527910651,encore software 12441 - encore spongebob squarepants typing fun - time management,encore software 12441 : spongebob may be squishy but his typing skills are on the way to becoming rock solid brought to you by the typing experts at mavis beacon now young typists can dive right into the only step-by-step keyboarding program thats ...,,17.97
http://www.google.com/base/feeds/snippets/4998847858583359731,encore software 10568 - encore hoyle puzzle & board games 2005 - complete product - puzzle game - 1 user - complete product - standard - pc,encore software 10568 : with old classics and new challenges there is something for every player with hoyle puzzle & board games. this great collection of games includes puzzles that challenge your brain and test your skill and classic table games ...,,17.97
http://www.google.com/base/feeds/snippets/4395553239306869895,encore software 12491 - encore kissing canines - screen saver,encore software 12491 : finally a screen saver for the dog lover in all of us. kissing canines brings the entertainment and joy of dogs to your computer while bringing a smile to your face again and again. /pp in this video screen saver real dogs ...,,17.97
http://www.google.com/base/feeds/snippets/5487359335167368126,encore software 460001 - the big box of art 410000 95/98/me/nt4/w2k/xp (win 95 98 me nt 2000 xp),encore software 460001 : get over a million images to complement every project! the big box of art 410000 gives you an overwhelming selection of photos clip art animations web graphics and photo clip art images and our fast fun and easy browser ...,,17.97
http://www.google.com/base/feeds/snippets/5235601774209920453,onone software inc. gfn-42001 - genuine fractals print pro v.4.1 with nik sharpener pro 2.0 - license - standard - license - pc mac,onone software inc. gfn-42001 : onone software inc. genuine fractals print pro v.4.1 with nik sharpener pro 2.0 - license - standard - license - pc mac - gfn-42001 specifications : manufacturer : onone software manufacturer part number : gfn-42001 ...,,320.97
http://www.google.com/base/feeds/snippets/6426816868919758079,encore software 10566 - encore hoyle card games 2005 - complete product - sports game - 1 user - complete product - standard - pc,encore software 10566 : step up to the best deal in town and test your skill. shuffle the cards and deal yourself in to the greatest card games of all time. hoyle drops you right into the action with over 70 classic games official rules tips and ...,,17.97
http://www.google.com/base/feeds/snippets/9029108187932664886,encore software 10374 - encore professor fuji's sudoku deluxe - complete product - educational game - 1 user(s) - complete product - standard - pc,encore software 10374 : puzzle fanatics! get ready for your next mission: sudoku! fill in the empty cells one number in each so each column row and region contains the numbers 1 through 9 exactly once. sounds easy right... wrong. specifications ...,,17.97
http://www.google.com/base/feeds/snippets/6779487277459931782,encore software 10033 - encore the print shop v.21.0 - complete product - print management - 1 user(s) - complete product - standard - pc,encore software 10033 : lots of ideas: explore over 15000 project templates and tailor your project to suit your needs with the flexible design and layout tools. tons of images: enhance your creations with over 200000 images including drawings ...,,25.97
http://www.google.com/base/feeds/snippets/9954012264342776691,encore software 10476 - encore home and business lawyer 2006 deluxe - complete product - legal reference - 1 user - complete product - standard - pc,encore software 10476 : protect your family and small business with home and business lawyer deluxe 2006. this fully-integrated program includes easy-to-use tools built-in reference materials and professionally created templates. specifications : ...,,17.97
http://www.google.com/base/feeds/snippets/9859735236279839568,encore software 10593 - encore tlc clue finders math learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,encore software 10593 : build a bevy of sharp math skills as you trek high in the himalayas with the cluefinders! they're on a quest to find missing ancient treasures and they need your sharp wits to hunt for clues. from purchasing supplies in the ...,,17.97
http://www.google.com/base/feeds/snippets/5286999908576362211,sibelius sibelius 4 software - educational discount music production software,sibelius 4 - software for writing playing printing and publishing music notation for mac os x and windows - educational discount sibelius 4 from sibelius is a fully featured and complete software solution for writing playing printing and publishing ...,,249.95
http://www.google.com/base/feeds/snippets/18365507478568694929,microsoft 059-03871 molpc word sa,molpc word sa,,111.78
http://www.google.com/base/feeds/snippets/18365358438027236949,poser 7 (win 2000 xp/mac 10.4 or higher ub),poser is the standard for depicting the human form in 3d. poser is used for figure design and animation by hobbyists and professional graphic artists.using poser digital artists can easily create traditional art comics education and training ...,,199.99
http://www.google.com/base/feeds/snippets/12831181740691949409,intuit quicken deluxe 2007 software for windows tax & finance software,quicken deluxe 2007 software for windows the quicken deluxe 2007 software for windows from intuit is a software package that is designed to help you track your personal finances. it allows you to create a budget schedule bill payments verify ...,,54.95
http://www.google.com/base/feeds/snippets/10628460274071713512,apple .mac software - 1-year subscription apple & mac software,.mac software - 1-year subscription the .mac software from apple allows you to utilize the benefits and features of a .mac membership for a full year. apple's .mac service allows you to easily share your thoughts photos and documents on the web. you ...,,99
http://www.google.com/base/feeds/snippets/8918859484248831701,adobe audition 2.0 audio production software music production software,audition 2.0 - multi-track audio production software for music radio and video - windows xp adobe audition 2.0 software is the all-in-one toolset for professional audio production allowing the user to record mix edit and master digital audio files. ...,,348.95
http://www.google.com/base/feeds/snippets/17133221075889749370,encore software 10485 - encore printmaster v.17.0 platinum - complete product - creativity application - 1 user - complete product - standard - pc,encore software 10485 : if you've got a passion for creative self-expression you'll find endless inspiration in this sophisticated easy-to-use program. enjoy all of the great features you expect from printmaster plus brilliant upgrades that make ...,,33.97
http://www.google.com/base/feeds/snippets/18367097829354438075,computer associates mdlweb99000352 model web publisher 3.52,model web publisher 3.52 model web publisher for windows nt 95 98 version 3.52,computer associates,835.99
http://www.google.com/base/feeds/snippets/13833576505530604294,encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software 25005 : marine aquarium 2.0 hybrid discover the virtual fish tank phenomenon that has everyone talking! marine aquarium 2.0 delivers a stunning undersea paradise through your desktop with 26 exotic species of fish. system ...,,18.97
http://www.google.com/base/feeds/snippets/13461495034626913881,adobe after effects cs3 professional software for mac effects software,after effects cs3 professional software for mac the after effects cs3 professional software for mac from adobe is a powerful 2d and 3d compositing and animation suite. the software can be used to create motion graphics for film video dvd the web and ...,,998.95
http://www.google.com/base/feeds/snippets/15260761427784751076,roxio easy media creator 9 suite software for windows authoring software,easy media creator 9 suite software for windows the easy media creator 9 suite software for windows from roxio is a powerful software suite for windows that allows you to get the most out of your dvd burner. the software allows you to burn dvd ...,,98.95
http://www.google.com/base/feeds/snippets/18367889369421729693,3mds network operations managerdiy annual subscptn 101 500u,3mds network operations managerdiy annual subscptn 101 500u,,144.63
http://www.google.com/base/feeds/snippets/17153123894129090968,sibelius photoscore professional scanning software music production software,photoscore professional - advance music scanning software - mac os x and windows photoscore professional from sibelius is a scanning software extension for sibelius 4 software and an advanced version of the photoscore lite . it can also scan music ...,,179.95
http://www.google.com/base/feeds/snippets/2828778266734579385,corel intervideo dvd copy 5 platinum software for windows authoring software,dvd copy 5 platinum software for windows the dvd copy 5 platinum software for windows from corel intervideo is an easy-to-use program that allows you to copy dvd discs convert video for the ipod or psp and capture hdv video for burning. it features ...,,49.95
http://www.google.com/base/feeds/snippets/3846293022585027470,intuit quicken basic 2007 software for windows tax & finance software,quicken basic 2007 software for windows the quicken basic 2007 software for windows from intuit is a software package that is designed to help you track your personal finances. it allows you to create a budget schedule bill payments verify accuracy ...,,29.95
http://www.google.com/base/feeds/snippets/18368735287693525011,student home learning system,educational software for students grades 2-12 featuring: ? 200 educational software titles ? 20000 lessons ? activities & q&a's ? 20 hours of dvd videos ? 200 hours of audio books. ? covers curriculum grades 2-12 ages 7-12 ? excell,,109.99
http://www.google.com/base/feeds/snippets/8524288977169655479,corel intervideo dvd copy 5 express software for windows authoring software,dvd copy 5 express software for windows the dvd copy 5 express software for windows from corel intervideo is an easy-to-use program that allows you to copy dvd discs. it features three-step operation making backups of discs a breeze. you'll even be ...,,29.95
http://www.google.com/base/feeds/snippets/18368153783802816439,adobe premiere elements 3.0,bring your home videos to life! adobe premiere element 3.0 software makes creating and sharing impressive home videos a snap. burn your footage to dvd in two simple steps complete with a dvd menu and scene index or easily assemble your movie by rea,,89.99
http://www.google.com/base/feeds/snippets/2253075076541338967,adobe production premium cs3 software suite for mac av production software,production premium cs3 software suite for mac the production premium cs3 software suite for mac from adobe is a software bundle that is aimed at video producers and editors. the bundle includes photoshop cs3 extended illustrator cs3 flash cs3 ...,,1698.95
http://www.google.com/base/feeds/snippets/2255189038262879768,adobe premiere elements 3 video editing software for windows consumer video editing software,premiere elements 3 video editing software for windows the premiere elements 3 video editing software for windows from adobe is the perfect choice for home video editing. the intuitive software for windows lets you edit home movies and share them ...,,99.95
http://www.google.com/base/feeds/snippets/8900923119664778651,punch software 35100 punch! professional home design suite (small box),12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! 12 integrated programs in one easy-to-use interface. professional home design suite includes 3d home design ...,punch software,62.99
http://www.google.com/base/feeds/snippets/11023384475486845617,punch software 20100 punch! 5 in 1 home design,total interior and exterior home design with realistic high-resolution 3d graphics! 20100 punch software,punch software,35.99
http://www.google.com/base/feeds/snippets/10699505690150129858,make songwriter software music production software,songwriter - sheet music creation software for songwriters - mac os x and windows songwriter from make is software designed specifically for songwriters and is a fast easy way to create and print professional-quality sheet music. the software allows ...,,37.95
http://www.google.com/base/feeds/snippets/6247936198343071793,punch software 41100 punch! home design architectural series 18,architectural series 18 provides innovative new tools to unleash your design creativity. novice or pro punch! architectural series 18 has the tools and flexibility to have anyone designing a professional-looking home design quickly and easily. a ...,punch software,118.99
http://www.google.com/base/feeds/snippets/18368896632826907002,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,crystal rpt 11 report essentials cbt,,178.49
http://www.google.com/base/feeds/snippets/18369825056478487049,aspyr media 10900 star wars battlefront mac,battle in more than 12 environments across 10 diverse planets from the classic trilogy and clone wars eras including: hoth endor tatooine kamino and geonosis. star wars battlefront is an action/shooter game that gives fans and gamers the ...,aspyr media,39.99
http://www.google.com/base/feeds/snippets/18370662348326877910,sound forge audio studio 9,sony media software sound forge audio studio 9. audio editing and production software sound forge audio studio software is the easiest way to record edit encode and master audio on your home computer. record live instruments vocals and more at the ...,,66.89
http://www.google.com/base/feeds/snippets/10206096308013781162,punch software 38100 punch! super home suite (small box),our bestselling premium home design software with professional yet easy-to-use features! punch! super home suite - 7 powerful programs in one that launch from the same interface! punch super suite includes: 3d home design 3d landscaping estimating ...,punch software,45.99
http://www.google.com/base/feeds/snippets/10121034673222484873,punch software 17100 punch! super home suite,our bestselling premium home design software with professional yet easy-to-use features! 17100 punch software,punch software,45.99
http://www.google.com/base/feeds/snippets/18371727039035112852,flyboys squadron mac,,,24.99
http://www.google.com/base/feeds/snippets/18371419521576660155,microsoft student with encarta premium 2008 - complete package,microsoft student with encarta premium 2008 - complete package - 1 pc - dvd ( mini-box ) - win - english - north america,,43.6
http://www.google.com/base/feeds/snippets/4615810080995000742,webroot software 65210 spy sweeper 3 pc,spy sweeper 4.5 with the most advanced blocking detection and removal capabilities on the market. today's spyware is far more harmful than ever before placing personal information privacy and perhaps even your identity at risk.dedicated to ...,webroot software,31.99
http://www.google.com/base/feeds/snippets/8564521918031484066,punch software 14100 - punch! home design suite professional - architectural - 1 user(s) - pc,punch software 14100 : punch! professional home design suite the total home design software solution that lets you plan every detail of your home. 12 programs in one intuitive easy-to-use interface... powerful professional tools to help you design ...,,59.97
http://www.google.com/base/feeds/snippets/18371601730045221642,phillip keveren - 501056 - hollywood volume 1,1. arthur's theme 2. axel f 3. love theme ?out of africa? 4. raiders march 5. the way he makes me feel 6. somewhere out there 7. cantina band 8. princess leia's theme 9. against all odds 10. can you read my mind 11. the windmills of your mind/,,23.59
http://www.google.com/base/feeds/snippets/15664992944977677730,webroot software inc 17210 - window washer - win 98 me 2000 xp,webroot software inc 17210 : as you work on your computer and browse the internet you leave behind traces of your activity. this information not only takes up valuable disk space but also jeopardizes your privacy. window washer software simply and ...,,25.97
http://www.google.com/base/feeds/snippets/648205874217332044,webroot software inc 28410 - child safe - win 98 me 2000 xp vista,webroot software inc 28410 : the most comprehensive and easy-to-use program to keep your children safe while they surf the web. you control individual settings for each child. parental control software: keep your children safe from internet threats ...,,34.97
http://www.google.com/base/feeds/snippets/15933205235519328818,punch software punch! super home suite,the premium home design software solution that lets you view your ideas in ways no other software can.7 powerful programs in one plus ultimate deck that launch from the same easy-to-use interface including our patented realmodel software that lets ...,,49.95
http://www.google.com/base/feeds/snippets/18371416588940021581,csdc jc212 spanish 1-2-3 - on hand software,spanish 1-2-3 - on hand software,csdc,9.99
http://www.google.com/base/feeds/snippets/8376577004489658408,punch software 17100 punch! super home suite,our bestselling premium home design software with professional yet easy-to-use features! 17100 punch software,punch software,45.99
http://www.google.com/base/feeds/snippets/4015258116571466944,punch software 17100 - punch! super home suite v.3.0 - complete product - architectural - 1 user - complete productcomplete productstandard - english - pc,punch software 17100 : the premium home design software solution that lets you view your ideas in ways no other software can. 7 powerful programs in one plus ultimate deck that launch from the same easy-to-use interface including our patented ...,,45.97
http://www.google.com/base/feeds/snippets/2066161709446383266,onone software ele-10211 - on1 essentials v.1.0 for photoshop elements - complete product - graphics/designing - 1 user - complete product - standard - english - pc mac,onone software ele-10211 : make it better cut it out frame it enlarge it! essentials for photoshop elements is the must-have companion for adobe photoshop elements. you'll spend less time behind the computer and more time enjoying taking pictures ...,,50.97
http://www.google.com/base/feeds/snippets/9167720084838534914,sony media software cinescore soundtrack creation software audio software for video,cinescore - professional soundtrack creation software for windows 2000/xp cinescore from sony media software is software that automatically generates an unlimited number of custom music tracks for various video projects. the software includes a dvd ...,,179.95
http://www.google.com/base/feeds/snippets/17138232112312322851,onone software pps-30211 - on1 plug-in suite v.3.0 for adobe photoshop - complete product - image collection/editing/archive - complete product - pc mac intel-based mac,onone software pps-30211 : plug-in suite 3 combines 4 essential tools that save you time and money so you can get back to shooting. plug-in suite 3 is cs2 and cs3 compatible universal binary support offering fast native support for photoshop cs3 ...,,365.97
http://www.google.com/base/feeds/snippets/18373045261595979693,symantec pcanywhere 11.0 - windows,super fast shipping - platinum reseller ratings - over 12 years in business symantec pcanywhere 11.0 combines versatile remote control functionality with secure customizable tools for remote management and file transfer. the integrated remote ...,,19.99
http://www.google.com/base/feeds/snippets/4025192676992669735,punch software 86100 - prof home design platinum v10 sb - win 98 me nt 2000 xp,punch software 86100 : punch! professional home design suite platinum? is a special two-for-one package loaded with incredible capabilities. you get all of the features of both industry-acclaimed punch! master landscape & home design? and punch! ...,,84.97
http://www.google.com/base/feeds/snippets/18374143831267894200,sound studio 3 for mac,easytouse mac os x application for recording and editing audio digitally to your computer digitize vinyl records and tapes record live performances create mixes with crossfades tweak levels and eq apply digital and save in file formats repair ...,,79.99
http://www.google.com/base/feeds/snippets/17425291246427623053,encore software 32179 - encore kid pix deluxe 4 home edition - complete product - graphics/designing - 1 user(s) - complete product - standard - pc mac,encore software 32179 : kid pix deluxe 4 home edition has all the creative functionality one would expect from selecting from an array of art mediums (paint watercolor airbrush pencil crayon marker chalk etc.) to using various finishing ...,,17.97
http://www.google.com/base/feeds/snippets/18373254644070862441,knowledge adventure inc. - 20223 - jumpstart world 1st grade - mini box,welcome to jumpstart world 1st grade a revolutionary 3d world of learning that actually progresses in response to a child?s own learning pace. it?s super-personalized wildly imaginative and really fun but don?t let that fool you - it also teaches ...,,16.93
http://www.google.com/base/feeds/snippets/13629768701500088491,bling software limited 873172050209 - safekeeper plus - win 2000 xp,bling software limited 873172050209 : safekeeper plus is the first software product that offers total protection for both your family and computer. it s the only product to offer the kid safe blocker family watchdog and safety shield. safekeeper ...,,35.97
http://www.google.com/base/feeds/snippets/18373688292230003205,t-shirt factory deluxe 3.0,art explosion t-shirt factory deluxe 3.0 is the fast and easy way to create one-of-a-kind custom t-shirts and apparel. whether youære looking to support a function of your club or organization promote your business or create a unique gift for fami,,27.99
http://www.google.com/base/feeds/snippets/15744420000863688597,apple software m9953z/a remote desktop 2.2 10 client,the 10-client version allows one administrator to manage up to 10 mac os x computers. apple remote desktop 2 delivers over 50 new features including vnc-compatible screen sharing remote shell scripts task lists and remote boot disk selection. ...,apple software,294.99
http://www.google.com/base/feeds/snippets/6732814497585724663,century software tt-5 - century tinyterm v.4.2x - complete product - emulation - 5 user(s) - complete product - standard - pc,century software tt-5 : tinyterm is a powerful terminal emulation software applications designed for the mixed-host enterprise. they connect windows users to host applications running on ibm unix linux dec hp and other enterprise-level servers. ...,,395.97
http://www.google.com/base/feeds/snippets/9575830162604297862,now software num50e1r - up-to-date & contact v.5.0 - complete product - contact management - 1 user(s) - complete product - standard - mac,now software num50e1r : now up-to-date & contact is a software calendar and address book. and more. not only can you keep track of your calendar and contacts but you can share them with others - your business organization of any kind your family. ...,,107.97
http://www.google.com/base/feeds/snippets/18375765231096501819,mindjet inc. mm7m - mindjet mindmanager 7 mac single user w/wmedia,mindjet inc. mm7m : mindjet mindmanager 7 mac single user w/wmedia - mm7m,,112.97
http://www.google.com/base/feeds/snippets/13869960802688221937,punch software 14100 punch! professional home design suite for windows,12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! punch! professional home design suite is the home design software package that lets you design all of the ...,punch software,62.99
http://www.google.com/base/feeds/snippets/18376072611700638452,intuit inc 284216 qckbks prem nonprofit ed 2005,quickbooks prem nonprofit ed 2005 win $120 in-box upgrader rebate offer valid for purchases made on or before 12/31/05,,404
http://www.google.com/base/feeds/snippets/3109934347512360013,adobe soundbooth cs3 audio editing software - windows music production software,soundbooth cs3 - audio editing software stand-alone or integrated with adobe premiere pro after effects and flash - windows xp/vista soundbooth cs3 from adobe is a stand-alone software application that allows for creating editing and cleaning up ...,,198.95
http://www.google.com/base/feeds/snippets/9117876336691363711,intuit quickbooks customer manager 2.5 for windows tax & finance software,quickbooks customer manager 2.5 for windows the quickbooks customer manager 2.5 for windows from intuit is a software package that is designed to allow quickbooks software to share customer data with microsoft outlook. customer manager can be used ...,,79.95
http://www.google.com/base/feeds/snippets/604011493834288779,adobe soundbooth cs3 audio editing software - mac music production software,soundbooth cs3 - audio editing software stand-alone or integrated with adobe premiere pro after effects and flash - mac os x soundbooth cs3 from adobe is a stand-alone software application that allows for creating editing and cleaning up audio in ...,,198.95
http://www.google.com/base/feeds/snippets/17693391962532243349,century software ttpl-1 - century tinyterm plus v.4.0 - complete product - connectivity/data acess - 1 user(s) complete product - standard - english - pc,century software ttpl-1 : tinyterm plus addresses the host connectivity needs of enterprise-level organizations that require access to ibm mainframes mid-range computer systems and unix / linux servers. standardizing on tinyterm plus offers easy ...,,188.97
http://www.google.com/base/feeds/snippets/16002979675138477406,now software nuw45e1k - now up-to-date & contact - complete product - content management - 1 user(s) - complete product - standard - pc,now software nuw45e1k : productivity is a lot like the weather. everyone talks about it but nobody does anything about it. staying organized is a continual struggle for most people. wrestling with paper planners trying all the latest handheld ...,,107.97
http://www.google.com/base/feeds/snippets/18377982787934617712,nuance communications inc. - m009a-l00-4.0 - pdf create v4 english,pdf create! 4 enables users to create pdf documents that are compact and easy to e-mail are universally viewable and print just as they would in the original application. it also includes all of the advanced features you need including ...,,46.42
http://www.google.com/base/feeds/snippets/18377490087458020504,microsoft b21-00806 ae mappoint 2006 cd,ae mappoint 2006 cd,,50.39
http://www.google.com/base/feeds/snippets/5722368875390495429,punch software 13100 - punch! ultimate deck & landscape - complete product - creativity application - 1 user(s) - complete product - standard - pc,punch software 13100 : punch! ultimate deck & landscape integrates landscaping deck design and exterior home design. estimator and deck wizards aid in creating the ultimate outdoor living space. 3d photo-realistic fly-throughs drag & drop textures ...,,29.97
http://www.google.com/base/feeds/snippets/1492097838915695810,onone software inc. ppi-12005 - pro photo essentials plug in suite & iview mediapro 3,onone software inc. ppi-12005 : pro photo essentials includes everything you need to manage and enhance your images in a snap so you can spend more time behind the camera. specifications : manufacturer : onone software manufacturer part number : ...,,450.97
http://www.google.com/base/feeds/snippets/12445044163325859752,century software tt-1 - century tinyterm v.4.3x - emulation - 1 user(s) - english french german spanish italian polish portuguese - pc,century software tt-1 : tinyterm provides accurate emulation and total flexibility. now you can use your desktop pc to access all your legacy data and applications. with tinyterm you can customize access depending on your company's needs. you can ...,,120.97
http://www.google.com/base/feeds/snippets/3987149121723701537,punch software 26100 - punch! master landscape & home design - architectural - 1 user(s) - pc,punch software 26100 : punch! master landscape & home design includes breakthrough photoview technology and plantfinder sortable database with over 2000 landscape plants. 9 programs in one intuitive easy-to-use interface... powerful tools to help ...,,45.97
http://www.google.com/base/feeds/snippets/17383951289144054339,ahead software 70009 - nero nero v.7.0 ultra edition -enhanced - complete product - media management/conversion - 1 user - complete product - standard - pc,ahead software 70009 : nero 7 ultra edition enhanced now offers both the pc and tv media management experience for a complete solution. with over 18 new and updated applications in one powerful piece of software nero 7 ultra edition is truly the ...,,83.97
http://www.google.com/base/feeds/snippets/18376303388125635572,hewlett packard ba154aa dp open file agent win 5wkst ltu,dp open file agent win 5wkst ltu,,320.44
http://www.google.com/base/feeds/snippets/18395787464051623418,encore 10023 hoyle mahjongg for pc,hoyle mahjongg challenges your skill and strategy with the world's greatest mahjongg collection. features: ^^ multiple backgrounds and tile sets ^^ several game modes & game to choose from -- even a create your own tile feature 10023 encore,encore,6.99
http://www.google.com/base/feeds/snippets/18379664802687261824,corel corporation ptr9engpcma ae painter ix win/mac,corel painter 9 ( now in dvd case) unleashes your creative power increases your productivity and enhances your compatiblity with adobe photoshop.blend paint colors using the mixer design custom brushes with the brush creator and work more ...,,89.99
http://www.google.com/base/feeds/snippets/18388829675891326365,sat act & psat 2007 platinum,kaplan sat act and psat 2007 platinum for mac and windows. includes 5 dvds. features include: over 2700 test questions complete score analysis & performance feedback interactive lessons exam strategies & hints and includes prep for the new sat ...,,29.85
http://www.google.com/base/feeds/snippets/15648850844085647958,cakewalk sonar home studio 6 software music production software,sonar home studio 6 - music production software for windows xp/vista special offer sonar home studio 6 from cakewalk is multi-track recording/editing software perfect for musicians taking the first step into digital recording. the software comes ...,,99
