subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/cables_included>||<http://schema.org/Product/weight>||<http://schema.org/Product/sensitivity>||<http://schema.org/Product/series>||<http://schema.org/Product/model>||<http://schema.org/Product/headphones_form_factor>||<http://schema.org/Product/width>||<http://schema.org/Product/brand>||<http://schema.org/Product/thd>||<http://schema.org/Product/microphone_sensitivity>||<http://schema.org/Product/max_input_power>||<http://schema.org/Product/product_type>||<http://schema.org/Product/included_accessories>||<http://schema.org/Product/height>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/warranty>||<http://schema.org/Product/headphones_technology>||<http://schema.org/Product/color>||<http://schema.org/Product/frequency_response>||<http://schema.org/Product/impedance>||<http://schema.org/Product/compatibility>||<http://schema.org/Product/magnet_material>||<http://schema.org/Product/connectivity_technology>||<http://schema.org/Product/headphones_cup_type>||<http://schema.org/Product/mpn>||<http://schema.org/Product/microphone>||<http://schema.org/Product/url>||
http://dws.products.wdc/node295ae492212931abab08b20de9ec8ee||ebay.com0.warc.nq.gz||||||||||||srh440||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/nice-set-of-shure-srh440-headphones/331779384357?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3d1d914f33b9af4187986567a7269260c7%26pid%3d100005%26rk%3d6%26rkt%3d6%26sd%3d391231220529&rt=nc||
http://dws.products.wdc/node59e758fd5de1e1a4cf4d6cf5acbfb855||ebay.com0.warc.nq.gz||does not apply||||||||||||||||audio-technica||||||||||||||<http://schema.org/Product>||||||||||||||||||||m50x||||http://www.ebay.com/itm/brand-new-sealed-audio-technica-ath-m50x-professional-monitor-headphones-blk-/331780823132?hash=item4d3fad985c:g:jzsaaoswwnfwalux||
http://dws.products.wdc/nodec058bef7477d937cec0af2bf288147||walmart.com0.warc.nq.gz||||||||||||momentum 2.0||over-ear||||sennheiser||||||||headphones||||||<http://schema.org/Product>||||||ivory||||||||||||||506251-ba||||http://www.walmart.com/ip/sennheiser-m2-aeg-ivory-momentum-2.0-over-ear-headphones/43415956?action=product_interest&action_type=title&item_id=43415956&placement_id=irs-2-m2&strategy=pwvav&visitor_id&category=&client_guid=a7b27139-717c-459d-a2b3-233e9f44db9a&customer_id_enc&config_id=2&parent_item_id=43415941&parent_anchor_item_id=43415941&guid=f6dc30bf-0295-4506-b07b-267b9617b22b&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||
http://dws.products.wdc/node6721cdec143623c674733f68f8a1cab||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia37z14k1046||
http://dws.products.wdc/node26b945bbbcbe822ff6fbde68e46f94b||ebay.com0.warc.nq.gz||||||||107 db||||se215||detachable cable with wireform fit||||shure||||||||||||||<http://schema.org/Product>||||||black||||||||||3.5mm||||||||http://www.ebay.com/itm/shure-se215-ambient-sound-isolating-earphones-bass-dynamic-blue-special-edition/291493552880?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3dbdd9af258e244d249119c3d7bbb5b511%26pid%3d100005%26rk%3d5%26rkt%3d6%26sd%3d121895408119&rt=nc||
http://dws.products.wdc/node9e5383c4f346214cf9ee51bccfcae6||ebay.com0.warc.nq.gz||||||||105 db||||srh440||||||shure||||||||||||9.50||<http://schema.org/Product>||||||black||||44 ohms||studio/live monitoring headphones||||||||srh440||||http://www.ebay.com/p/shure-srh440-headband-headphones-black/114498119?_trksid=p2047675.c100005.m1851&_trkparms=ao%3d1%26asc%3d35696%26meid%3d46d5e98ad9964bfea86f04c6448b4fa9%26pid%3d100005%26||
http://dws.products.wdc/nodee35e40443a956f56845bf4535608a2e||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||||||||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3dae92ba83157c48de83d41d54f63e0387%26pid%3d100005%26rk%3d3%26rkt%3d4%26sd%3d311544106203||
http://dws.products.wdc/node1a9dd1d344a8aaadac96b5afc9cefa26||walmart.com0.warc.nq.gz||||||||||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.walmart.com/ip/akg-k712-pro-reference-studio-headphones/42562370||
http://dws.products.wdc/nodeb9d74a29b4f1247e87ff4991af30c43a||walmart.com0.warc.nq.gz||||||||105 db||||srh440||||||shure||||||||||||9.50||<http://schema.org/Product>||||||black||||44 ohms||studio/live monitoring headphones||||||||srh440||||http://www.walmart.com/ip/shure-shure-srh440-professional-studio-headphones-black/37394147||
http://dws.products.wdc/node5b5b82b815c4638533947aad96a747fc||newegg.com0.warc.nq.gz||||||||||m||ath-m50x||over the ear||||audio-technica||||||||||||||<http://schema.org/Product>||||||white||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0zs2mh9936&cm_re=audio_technica_ath-m50x-_-0tf-004u-00093-_-product||
http://dws.products.wdc/node5361479c5e9542dc8c9c6bbba8ac351||ebay.com0.warc.nq.gz||||||||||||does not apply||audio cable||||shure se535 se425 se315 se215 se846||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/stereo-audio-cable-cord-with-microphone-for-shure-se535-se425-se315-se215-se846-/141707442430?var=&hash=item20fe6bf8fe:m:mk-ik9dirns5dkb6nab7oiw||
http://dws.products.wdc/node6d72a28b4e6d7d1aff11ebab95221fa1||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20131003132420%26meid%3dce8881c20e6d40c3b0f9b851f794834b%26pid%3d100005%26rk%3d2%26rkt%3d3%26sd%3d161608323404||
http://dws.products.wdc/node2c1835e3eeda81f23d0c76bd142137||ebay.com0.warc.nq.gz||||||||||||srh440||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/shure-srh440-professional-studio-headphones-/141883554970?hash=item2108eb3c9a:g:5lqaaoswlnlwot67||
http://dws.products.wdc/node2ffe627f9ce8bcc7aed126d68adc25||ebay.com0.warc.nq.gz||||||||||||hd 650||headband||||sennheiser||||||||headphones||||||<http://schema.org/Product>||||||black||||300 ohms||||titanium||6.3mm (1/4in)||||||||http://www.ebay.com/p/sennheiser-hd-650-headband-headphones-titanium/114518547||
http://dws.products.wdc/node6c98e9ba8e4ec9f0afceacd07837998d||newegg.com0.warc.nq.gz||||||||||quincy jones||q460||headset||||akg||||||||||||||<http://schema.org/Product>||||over-the-head||green||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia62x3ry3166||
http://dws.products.wdc/node8dc9c1d163622fdaf5321476c8a71940||ebay.com0.warc.nq.gz||||||||107db s.p.l. at 1khz||se||se215||detachable cable with wireform fit||||shure||||||||||||||<http://schema.org/Product>||||||black||||||||||3.5mm||||||||http://www.ebay.com/itm/shure-se215-blue-special-edition-microdriver-sound-isolating-in-ear-earphones/261599683901?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3dbdd9af258e244d249119c3d7bbb5b511%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d121895408119&rt=nc||
http://dws.products.wdc/node2b68bdcd85dc53f1c9a6de0a6dde08f||ebay.com0.warc.nq.gz||||||||||||k99||semi-open back||||akg||||||||||.||||<http://schema.org/Product>||||||||||32 ohms||||||||||||||http://www.ebay.com/itm/brand-new-akg-k99-headphones-with-powerplay-pro-8-ha8000-/172093644592?hash=item2811949f30:g:eooaaoswll1wube9||
http://dws.products.wdc/node7c3d621eab8fafc661b7bd7d21cfc2||newegg.com0.warc.nq.gz||||||28.80 ounces||||||momentum 2.0||nfc, headphone type - over the head ,  built-in mic ,  android ,  black, refresh rate - 16hz-22khz, series - sennheiser momentum, spl - 111 db, thd - <.05%, compatibility - ipod (any) ,  windows phone ,  ipad (any) ,  fabric - leatherette, headphone styles - on-ear, headphone features - bluetooth headphones ,  ipod ,  blackberry, plug type - 3.5mm, bluetooth - bluetooth 4.0 ,  with aptx ,  nfc headphones, color - black ,  mobile phone ready, headphone uses - audiophile ,  iphone (any) ,  cell phone, volume control - touch control, inline microphone - yes, audio accessories - headphones||||sennheiser||||||||||carrying case||||<http://schema.org/Product>||||||black||||||||||||||m2 oebt black||||http://www.newegg.com/product/product.aspx?item=n82e16826106766&cm_re=sennheiser_momentum-_-26-106-766-_-product||
http://dws.products.wdc/node8de83a76ea1c6293313c45599ca4c||ebay.com0.warc.nq.gz||||||||||||se215||||||shure||||||||||||||<http://schema.org/Product>||||earbud||black||||||||||3.5mm||||||||http://www.ebay.com/itm/shure-se215-k-black-ear-buds-earphones-headphones-earbuds-free-us-48-ship-/361491595347?hash=item542a940053:g:pewaaoxy0brs~ur0||
http://dws.products.wdc/nodea5814c5387625966817be7c31d77d6b||ebay.com0.warc.nq.gz||||||||||||does not apply||||||does not apply||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-head-band-parts-for-akg-k701-k702-q701-q702-k712-k612-pro-headphones/171988729469?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3dca429a7737b44a2f82083a9de650d6d8%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d251638845983||
http://dws.products.wdc/node2d60ae5ed4fb863a983e66ad94f8d77||ebay.com0.warc.nq.gz||||||||105 db||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-k712-pro-over-ear-mastering-reference-headphones-/141889670012?hash=item2109488b7c:g:vpgaaoswktlwqmen||
http://dws.products.wdc/nodebd9476d9c1ee65d8d1bd31a2b6127c0||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia04p0zb1121||
http://dws.products.wdc/node56a754b7a8faff1e9b5d80bff85b45ac||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/one-pair-24k-gold-plated-male-shure-se535-se425-se315-se215-w60-um10pro-jvc-fx85-/252215534930?hash=item3ab937a552:g:xgkaaoswudlwcble||
http://dws.products.wdc/nodebf5defebd04ce1ce97a4d8aea206271||ebay.com0.warc.nq.gz||||||||||||ath-m50x||||||audio-technica||||||||||carrying case, replacement cable||||<http://schema.org/Product>||||||||||||||||||||ath-m50xdg||||http://www.ebay.com/itm/brand-new-audio-technica-ath-m50x-limited-edition-professional-studio-headphones/272136086251?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3df30daff444e549d29bd8c8de40cca3d0%26pid%3d100005%26rk%3d6%26rkt%3d6%26sd%3d262296982956&rt=nc||
http://dws.products.wdc/node5d378031e24ac8932f251143b7e7a233||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/hand-woven-pure-wool-headband-cushion-for-akg-k701-k702-q701-headphone-black-/231501785969?hash=item35e694eb71:g:ylcaaoswk1jwezck||
http://dws.products.wdc/node5f594283b17ab0e2cf59b8ad6c73||flipkart.com0.warc.nq.gz||||||||||||se 425||||||shure||||||||||||||<http://schema.org/Product>||||||clear||20 - 19000 hz||22 ohms||||||||||||||http://www.flipkart.com/shure-se425-wired-headphones/p/itmdq33evaa5qqqw?pid=accdq33dxfyufzhf&ref=l%3a5279740961792478204&srno=p_3&query=shure+se425&otracker=from-search||
http://dws.products.wdc/node69fe79ff9a8fb2768ee167ae61770a7||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia27w2k46807&cm_re=sennheiser_hd_600-_-9sia27w2k46807-_-product||
http://dws.products.wdc/node3dcabadbc42cc61570b7ae7d3b8dfd41||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia5hn39x9854&tpk=shure%20srh440||
http://dws.products.wdc/node682b3ed736354ab965f5f5577bc18b1b||newegg.com0.warc.nq.gz||||||265g||100 db||||ath-ad700x||open-air dynamic||||audio-technica||||||700mw||||||||<http://schema.org/Product>||||binaural||black||5 – 30,000hz||38 ohms||||||1/8 in (3.5mm) mini stereo, gold-plated||||||||http://www.newegg.com/product/product.aspx?item=n82e16826402134||
http://dws.products.wdc/nodeb36170ae38af0a62215632d96516950||newegg.com0.warc.nq.gz||||||8.3 oz (235 g)||105 db/v||||does not apply||||||akg||||||||||||||<http://schema.org/Product>||1 year seller warranty||||||||62 ?||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia4p02yz7146&cm_re=akg_k712_pro-_-9sia4p02yz7146-_-product||
http://dws.products.wdc/node28bebce5295a76d98f3e2264c8ad1b94||newegg.com0.warc.nq.gz||||||91.7g||37db||||hd 219s||on-ear||||sennheiser||||--37 db||||||||||<http://schema.org/Product>||||on-the-ear-wired headset||black||19hz-21khz||||||||3.5mm plug, 4-pole||||||||http://www.newegg.com/product/product.aspx?item=9sia85v3rf9003||
http://dws.products.wdc/node3255c121548248cd748e28c546256e74||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/16pcs-xs-s-m-l-comfort-eartips-buds-for-sennheiser-cx-3-00-and-cx-5-00-cl-nsen-/221783076392?hash=item33a34d2e28:g:6a8aaoswnsxvynsw||
http://dws.products.wdc/node72023461cc037c474ae78c440413515||newegg.com0.warc.nq.gz||||||150 g (5.3 oz)||||||||||||||||||||||||||<http://schema.org/Product>||||||||80 – 12,000 hz||500 ohms||||||||||||||http://www.newegg.com/product/product.aspx?item=00z-011n-00002&cm_re=audio_technica_microphone-_-00z-011n-00002-_-product||
http://dws.products.wdc/nodea1f2986873aa2d21bce54f1e358b4c3d||newegg.com0.warc.nq.gz||||||||||||momentum 2.0||detachable cable||||sennheiser||||||||||||||<http://schema.org/Product>||||||ivory||||||||||bluetooth wireless||||||||http://www.newegg.com/product/product.aspx?item=9sia1d93639947&tpk=sennheiser%20momentum%202.0||
http://dws.products.wdc/node7e29793e7574ccab4029978e6e3efc||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia27w16c2651&cm_re=sennheiser_hd_600-_-9sia27w16c2651-_-product||
http://dws.products.wdc/nodec2c279cb68b25171e7fccc756a4d388||newegg.com0.warc.nq.gz||||||270g||||||hd 598||||||sennheiser||||||||||||||<http://schema.org/Product>||||||||12 - 38,500 hz||50 ohms||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia2wz14x7314&cm_re=sennheiser_hd_598-_-9sia2wz14x7314-_-product||
http://dws.products.wdc/node2112352165c76d4afae3cc57d84f1cd||newegg.com0.warc.nq.gz||||||1||118 db||||momentum 2.0||in-ear||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||||red||15hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia96m3ds1525&cm_re=sennheiser_momentum-_-9sia96m3ds1525-_-product||
http://dws.products.wdc/nodeaf994b47598eb932bfc7b2ff9b279a92||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3dc4a4ba9b75a44c8abed516b17aa23e49%26pid%3d100005%26rk%3d2%26rkt%3d3%26sd%3d251912467439||
http://dws.products.wdc/node694c4b49f0ee78e6d0c3dfb2392361c||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/120cm-new-cable-remote-mic-for-samsung-to-sennheiser-hd598-hd558-hd518-hd595-/201000873142?var=&hash=item7476ca54b2&vti=color%09red||
http://dws.products.wdc/nodee97cb19f5e8af94a3d74d5b28a48a8cd||ebay.com0.warc.nq.gz||||||||||||does not apply||microphone||||su||||||||||||||<http://schema.org/Product>||||||||||||||||wired||||does not apply||||http://www.ebay.com/itm/120cm-upgrade-black-audio-cable-mic-for-shure-se215-se425-se535-se846-earphones-/252264605509?hash=item3abc246745:g:5qiaaoswk1jwflrt||
http://dws.products.wdc/nodeda1d3d6fc73c473637eb82cb1fe045||ebay.com0.warc.nq.gz||||||||||dionysian||||||||plussound||||||||||||||<http://schema.org/Product>||one year||||||||||||||||||||||http://www.ebay.com/itm/4-ft-custom-cable-for-shure-se215-se315-se425-se535-7n-up-occ-stranded-dio-/272121243002?hash=item3f5bb0a57a:g:vemaaosw7i5tsk2y||
http://dws.products.wdc/node3cc4bc13f1f85e67127881a139787963||ebay.com0.warc.nq.gz||||||||||||||||1.2m||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/1-2m-cable-with-volume-remote-mic-for-iphone-to-sennheiser-hd595-hd598-hd558-/151734132541?hash=item23540f1f3d:g:ai0aaoswdndvlis7||
http://dws.products.wdc/node404a22324eb6e8fda5637315f9b3474||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/audio-cable-with-remote-mic-for-akg-k702-q701-k271s-k240s-k271mkii-k271-k240-ios-/151810645384?var=&hash=item23589e9d88:m:mjeradwy6agp91khexazbia||
http://dws.products.wdc/node811d6eaca6fc452fecad68cecde93af||ebay.com0.warc.nq.gz||||||info not available||112 db||||momentum 2.0||||||||0.5 %||||||||carrying case||||<http://schema.org/Product>||||||multicolor||16hz - 22khz||||||||3.5mm||||m2 oei brown||||http://www.ebay.com/itm/excellent-condition-sennheiser-on-ear-momentum-headphones-ivory/201251980757?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20150604093004%26meid%3decabbce2e265409391b4588f48d03d82%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d252295500749&rt=nc||
http://dws.products.wdc/node29a69e7e4e1f124384a7318392bdbdf||newegg.com0.warc.nq.gz||||||||||||se215||||||shure||||||||||||||<http://schema.org/Product>||||single dynamic microdriver||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia37z2nf8747&tpk=shure%20se215||
http://dws.products.wdc/node1638698a29b4e363192a15a1f609db7||newegg.com0.warc.nq.gz||||||||||||e425||||||shure||||||||||||||<http://schema.org/Product>||||||silver||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia37z10u4888||
http://dws.products.wdc/node69e21ba10daf674a9956fe1da7a9018||ebay.com0.warc.nq.gz||||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-k712-pro-over-ear-mastering-reference-headphones-authentic-open-back-new-/272091756918?hash=item3f59eeb976:g:kqwaaoswl7vwhykm||
http://dws.products.wdc/nodeccd0e7e0c0d09cd65566bf3c27b0862c||newegg.com0.warc.nq.gz||||||||||||||||||shure||||||||||||||<http://schema.org/Product>||||single dynamic microdriver||||||||||||||||shu-se215-cl||||http://www.newegg.com/product/product.aspx?item=9sia37z1135393&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/nodeb021317e8ee33381f3f2cbdf13fae54||walmart.com0.warc.nq.gz||||||||113 db||momentum||momentum 2.0||wireless||||sennheiser||0.5%||-44 db||||headphones||||||<http://schema.org/Product>||||circumaural||ivory||16hz-22khz||||apple||||3.5mm||||||||http://www.walmart.com/ip/sennheiser-m2-oei-ivory-momentum-2.0-on-ear-headphones/46796467||
http://dws.products.wdc/node203aca50efac554f675d11ba89760bb||ebay.com0.warc.nq.gz||||||||||||does not apply||audio cable||||for samsung, for apple, for htc||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/hand-woven-pure-wool-headband-cushion-cover-for-akg-k701-k702-q701-headphone/131629407394?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20131003132420%26meid%3db774149f883f444caef5c98f5a7469a5%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d261445245520||
http://dws.products.wdc/node2d3cc592bc5c555c4daad7367610cec5||ebay.com0.warc.nq.gz||||||8.3 oz (235 g)||105 db||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||1 year seller warranty||||||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-by-harman-k712-pro-over-ear-reference-studio-headphones-orange-and-black-/221988912905?hash=item33af91ff09:g:9d8aaoswoydwjxv0||
http://dws.products.wdc/node2ca516289834afdc950266e1f8439db||newegg.com0.warc.nq.gz||||||310 g (incl. batteries)||114db s.p.l. at 1khz||||rs 175||wireless||||sennheiser||0.5 % at 1 khz, 100 db spl||||||||||||<http://schema.org/Product>||||circumaural||black||17hz-22khz||||||||yes||||||||http://www.newegg.com/product/product.aspx?item=9sia71n3g47443&cm_re=sennheiser-_-26-106-775-_-product||
http://dws.products.wdc/node9df64dc644da4a6d62ad2908981603b||ebay.com0.warc.nq.gz||||||||||||srh440||headphone||||shure||||||||||||||<http://schema.org/Product>||||over-the-head||black||||||||||mini-phone||||||||http://www.ebay.com/itm/shure-srh440-professional-studio-monitoring-over-ear-headphones-w-cable-black-/221955663265?hash=item33ad96a5a1:g:h30aaoswt6zwuksg||
http://dws.products.wdc/node78f151c1284cdd71e442dcfaa7435f||ebay.com0.warc.nq.gz||||||||123db||||se215||in-ear||1.2m||shure||||||||headphone||||||<http://schema.org/Product>||||dynamic||||||9 ohms||||||3.5mmis||in-earline||||||http://www.ebay.com/itm/new-shure-se215-isolating-audiophile-earphones-single-dynamic-in-ear-headphone-/322010685090?hash=item4af9551ea2:g:hw4aaoswqybwmifo||
http://dws.products.wdc/node282b0ec9a5c6dc15c31c1ef03318a4||ebay.com0.warc.nq.gz||||||||||||momentum 2.0||adjustable headband, detachable cable, foldable||||sennheisser||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/sennheiser-momentum-m2-ae-bluetooth-around-ear-black-/141882446842?hash=item2108da53fa:g:akgaaoswktlwn6ds||
http://dws.products.wdc/node449b610bd3ad6439d1b26190266d5||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3def20c7017c954175b435a89e0dcdf4bc%26pid%3d100005%26rk%3d2%26rkt%3d4%26sd%3d272104671400||
http://dws.products.wdc/node88b5b595637fff2942878d19b2358||ebay.com0.warc.nq.gz||does not apply||||||||k712 pro||||||||akg||||||||||||||<http://schema.org/Product>||||||||||||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3d554fa06d48ed4bf3a6c44e5be3ff964d%26pid%3d100005%26rk%3d3%26rkt%3d5%26sd%3d400996127514||
http://dws.products.wdc/node1371b646ced971765be8490fa75c8b7||ebay.com0.warc.nq.gz||||||||||||does not apply||fit universal 3.5mm,6.35m phone,ipod,ipad,mp3||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/hand-woven-pure-wool-headband-cushion-for-akg-k701-k702-q701-headphone-black-/231501785969||
http://dws.products.wdc/node51bcc2a9bfeda98547db525d94517a0||ebay.com0.warc.nq.gz||||||||||||m2 momentum 2.0||||||sennheiser||||||||||carrying case||||<http://schema.org/Product>||||||white||||||||||||||m2 aeg ivory||||http://www.ebay.com/itm/new-sennheiser-momentum-2-0-ivory-brand-new-in-box-/252287224278?hash=item3abd7d89d6:g:rhwaaoswfnzwwlrw||
http://dws.products.wdc/node207bf22212293d80a32d77a9303cb9||newegg.com0.warc.nq.gz||||||||||||se2 15||detachable cable||||shure||||||||||||||<http://schema.org/Product>||||||clear||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia37z2nf8747&cm_re=shure_se215-_-9sia37z2nf8747-_-product||
http://dws.products.wdc/node107a46a627405082ed3027b5ed839461||ebay.com0.warc.nq.gz||||||||||||k7xx||headband||||akg||||||||||||||<http://schema.org/Product>||||||black||||||||||3.5mm (1/8in), 6.3mm (1/4in)||||||||http://www.ebay.com/itm/akg-k7xx-audiophile-pro-monitoring-headphones-rare-massdrop-limited-edition-/331769096606?hash=item4d3efaa99e:g:2mmaaoswpzdwswjz||
http://dws.products.wdc/node511025d2c74ccc10979269fecd7d1af6||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia27w2k46807&cm_re=sennheiser_hd_650-_-9sia27w2k46807-_-product||
http://dws.products.wdc/node95b78f8b94e4d3d8d94cbd91571eea1||newegg.com0.warc.nq.gz||||||info not available||112 db||||momentum 2.0||||||||0.5 %||||||||carrying case||||<http://schema.org/Product>||||||multicolor||16hz - 22khz||||||||3.5mm||||m2 oei brown||||http://www.newegg.com/product/product.aspx?item=n82e16826106767||
http://dws.products.wdc/nodeb195ec7957ab435f6748356b4c3e29c||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/pair-of-shure-westone-in-ear-monitor-iem-connectors-se215-se315-se425-se535-ue90-/221737162335?hash=item33a090965f:g:i~0aaoswgjhviyd4||
http://dws.products.wdc/nodea4148580aa7efadb55d7adc33f9113d||ebay.com0.warc.nq.gz||||||||||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||||k712 pro||||http://www.ebay.com/itm/akg-by-harman-k712-pro-over-ear-reference-studio-headphones-orange-and-black-/191796287804?hash=item2ca7f3193c:g:09iaaosw--1wrune||
http://dws.products.wdc/node2c857c1bd477531a3e2cfdade35bfefa||ebay.com0.warc.nq.gz||||||||||||n-509-1||headphone replacement cable||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/replacement-cable-with-remote-mic-for-iphone-ipod-to-oppo-pm-3-pm-3-headphones-/281685736570?var=&hash=item8733ddce2b&vti=color%09black||
