"subject_id","birthdate","deathdate","forename","gender","nameAddition","personalName","label","prefix","surname","work"
"http://d-nb.info/gnd/1027359213","","","Marina","female","","","Oliver, Marina","","Oliver",""
"http://d-nb.info/gnd/118807919","1833-01-01","1907-01-01","Marko","notKnown","","","Vovčok, Marko","","Vovčok",""
"http://d-nb.info/gnd/131759221","1945-01-01","","Michael S.","male","","","Sherry, Michael S.","","Sherry",""
"http://d-nb.info/gnd/109030710","","","Nancy","","","","Buckingham, Nancy","","Buckingham",""
"http://d-nb.info/gnd/1019198168","1948-05-17","","Philip","notKnown","","","Steele, Philip","","Steele",""
"http://d-nb.info/gnd/141481358","1949-09-29","2009-12-07","Petr L.","male","","","Vajlʹ, Petr L.","","Vajlʹ",""
"http://d-nb.info/gnd/136382630","1936-01-01","","Rex A.","notKnown","","","Wade, Rex A.","","Wade",""
"http://d-nb.info/gnd/1047067226","1752-01-01","1835-01-01","Richard","notKnown","","","LLwyd, Richard","","LLwyd",""
"http://d-nb.info/gnd/133085252","1953-01-01","","Steven","male","","","Mintz, Steven","","Mintz",""
"http://d-nb.info/gnd/120010585","1947-01-01","","Will","male","","","Hobbs, Will","","Hobbs",""
"http://d-nb.info/gnd/119074605","1671-01-01","1742-01-01","Francisca Josefa de la Concepción","female","","","Castillo, Francisca Josefa de la Concepción de","de","Castillo",""
"http://d-nb.info/gnd/118960938","1889-01-01","1962-01-01","Yuqian","notKnown","","","Ouyang, Yuqian","","Ouyang",""
"http://d-nb.info/gnd/143951122","1945-01-01","","","female","","Gudule","Gudule","","",""
"http://d-nb.info/gnd/129822205","1899-01-01","1979-01-01","Carmen","female","","","Icaza, Carmen de","de","Icaza",""
"http://d-nb.info/gnd/1056275316","1956-01-01","","Orietta","notKnown","","","Lozano, Orietta","","Lozano",""
"http://d-nb.info/gnd/1028786778","1967-01-01","","Santiago","male","","","Posteguillo, Santiago","","Posteguillo",""
"http://d-nb.info/gnd/1056139668","1865-01-01","1954-01-01","Mary McNeil","notKnown","","","Fenollosa, Mary McNeil","","Fenollosa",""
"http://d-nb.info/gnd/136067387","1929-01-01","","Alicia","female","","","Yánez Cossío, Alicia","","Yánez Cossío",""
"http://d-nb.info/gnd/11916289X","1947-01-01","","Astrid","notKnown","","","Roemer, Astrid","","Roemer",""
"http://d-nb.info/gnd/174128509","","","Pedro N.","notKnown","","","Cruz Vergara, Pedro N.","","Cruz Vergara",""
"http://d-nb.info/gnd/136112773","1931-04-09","2014-04-28","Gerard","male","","","Benson, Gerard","","Benson",""
"http://d-nb.info/gnd/1026415713","1909-01-01","2006-01-01","Gulābadāsa","notKnown","","","Brokara, Gulābadāsa","","Brokara",""
"http://d-nb.info/gnd/143427717","1976-01-01","","Ŭn-jin","notKnown","","","Chang, Ŭn-jin","","Chang",""
"http://d-nb.info/gnd/1089845413","1980-01-01","","Karly","notKnown","","","Gaitán Morales, Karly","","Gaitán Morales",""
"http://d-nb.info/gnd/1066465509","1970-01-01","","Luis","male","","","Negrón, Luis","","Negrón",""
"http://d-nb.info/gnd/129759740","1922-01-01","2005-01-01","Makarand","notKnown","","","Dave, Makarand","","Dave",""
"http://d-nb.info/gnd/130175781","1946-12-04","","Maria-Antònia","female","","","Oliver, Maria-Antònia","","Oliver",""
"http://d-nb.info/gnd/118955926","1903-01-01","1968-01-01","Nikola","notKnown","","","Furnadžiev, Nikola","","Furnadžiev",""
"http://d-nb.info/gnd/1050991508","1877-01-01","1940-01-01","Nikolaj Alʹbertovič","notKnown","","","Kun, Nikolaj Alʹbertovič","","Kun",""
"http://d-nb.info/gnd/11880197X","1904-01-01","1975-01-01","Philippe","notKnown","","","Thoby-Marcelin, Philippe","","Thoby-Marcelin",""
"http://d-nb.info/gnd/128728310","1958-01-01","","Phillip","notKnown","","","Gwynne, Phillip","","Gwynne",""
"http://d-nb.info/gnd/142774952","1925-06-09","","Robert","male","","","Blees, Robert","","Blees",""
"http://d-nb.info/gnd/184766451","","","Rosa Maria","","","","Arquimbau, Rosa Maria","","Arquimbau",""
"http://d-nb.info/gnd/1027786685","1956-01-01","","Sava","notKnown","","","Damjanov, Sava","","Damjanov",""
"http://d-nb.info/gnd/113889399","1969-01-01","","Silvia","female","","","Ballestra, Silvia","","Ballestra",""
"http://d-nb.info/gnd/137884990","1972-04-26","","Sylvain","male","","","Tesson, Sylvain","","Tesson",""
"http://d-nb.info/gnd/120341212","1947-01-01","","Francine","notKnown","","","Prose, Francine","","Prose",""
"http://d-nb.info/gnd/124413498","1947-01-01","","Francine","female","","","Rivers, Francine","","Rivers",""
"http://d-nb.info/gnd/118683098","1914-11-11","2003-03-12","Howard","male","","","Fast, Howard","","Fast",""
"http://d-nb.info/gnd/119225263","1939-01-01","","Israel","notKnown","","","Horovitz, Israel","","Horovitz",""
"http://d-nb.info/gnd/172141788","1929-01-01","2013-01-01","John","male","","","Hollander, John","","Hollander",""
"http://d-nb.info/gnd/119024047","1937-01-01","","Joseph","notKnown","","","Epstein, Joseph","","Epstein",""
"http://d-nb.info/gnd/116652357","1832-08-07","1926-03-01","Julius","male","","","Epstein, Julius","","Epstein",""
"http://d-nb.info/gnd/124057039","1959-01-01","","Laura","female","","","Lippman, Laura","","Lippman",""
"http://d-nb.info/gnd/122285301","1966-08-09","","Linn","female","","","Ullmann, Linn","","Ullmann",""
"http://d-nb.info/gnd/123684153","1935-01-01","","Michael","notKnown","","","Horovitz, Michael","","Horovitz",""
"http://d-nb.info/gnd/119217392","1817-01-01","1885-01-01","Mykola Ivanovyč","notKnown","","","Kostomarov, Mykola Ivanovyč","","Kostomarov",""
"http://d-nb.info/gnd/122003519","1899-01-01","1961-01-01","Peyami","notKnown","","","Safa, Peyami","","Safa",""
"http://d-nb.info/gnd/118620517","1861-05-06","1941-08-07","Rabindranath","male","","","Tagore, Rabindranath","","Tagore",""
"http://d-nb.info/gnd/118763520","1884-12-14","1961-01-06","Regina","female","","","Ullmann, Regina","","Ullmann",""
"http://d-nb.info/gnd/1012344975","1970-01-01","","Siddhartha","notKnown","","","Deb, Siddhartha","","Deb",""
"http://d-nb.info/gnd/141770155","1970-01-01","","Suki","notKnown","","","Kim, Suki","","Kim",""
"http://d-nb.info/gnd/127662731","1879-01-01","1940-01-01","Talbot","notKnown","","","Mundy, Talbot","","Mundy",""
"http://d-nb.info/gnd/118784714","1779-05-28","1852-02-26","Thomas","male","","","Moore, Thomas","","Moore",""
"http://d-nb.info/gnd/118615076","1721-03-19","1771-09-17","Tobias George","male","","","Smollett, Tobias George","","Smollett",""
"http://d-nb.info/gnd/118886916","1945-01-01","","Tobias","male","","","Wolff, Tobias","","Wolff",""
"http://d-nb.info/gnd/122556119","1958-01-01","","Tony","notKnown","","","Horwitz, Tony","","Horwitz",""
"http://d-nb.info/gnd/118780131","1889-09-23","1974-12-14","Walter","male","","","Lippmann, Walter","","Lippmann",""
"http://d-nb.info/gnd/123218985","1945-01-01","","William","notKnown","","","Bell, William","","Bell",""
"http://d-nb.info/gnd/119485648","1956-01-10","","Antonio","notKnown","","","Muñoz Molina, Antonio","","Muñoz Molina",""
"http://d-nb.info/gnd/101282196X","1976-01-01","","Daniele","notKnown","","","Pantano, Daniele","","Pantano",""
"http://d-nb.info/gnd/112808522","1949-01-01","","Diane Mott","notKnown","","","Davidson, Diane Mott","","Davidson",""
"http://d-nb.info/gnd/120466538","1953-09-09","","Harald","male","","","Parigger, Harald","","Parigger",""
"http://d-nb.info/gnd/130484385","","","Jeff","male","","","Stone, Jeff","","Stone",""
"http://d-nb.info/gnd/123420075","1943-01-01","","Joyce","female","","","Meyer, Joyce","","Meyer",""
"http://d-nb.info/gnd/123454751","1944-01-01","","Julian","notKnown","","","Stockwin, Julian","","Stockwin",""
"http://d-nb.info/gnd/124136729","1942-01-01","","Kiran","male","","","Nagarkar, Kiran","","Nagarkar",""
"http://d-nb.info/gnd/129028177","1966-03-21","","Kyle","notKnown","","","Mills, Kyle","","Mills",""
"http://d-nb.info/gnd/124939198","1951-01-01","","Linda","female","","","Grant, Linda","","Grant",""
"http://d-nb.info/gnd/129814954","","","Mary","female","","","Roach, Mary","","Roach",""
"http://d-nb.info/gnd/1024594475","1952-01-01","","Michele","female","","","Wallace, Michele","","Wallace",""
"http://d-nb.info/gnd/121468909","1953-01-09","","Morris","notKnown","","","Gleitzman, Morris","","Gleitzman",""
"http://d-nb.info/gnd/132973421","","","Patrick","notKnown","","","Carman, Patrick","","Carman",""
"http://d-nb.info/gnd/122701542","1955-01-01","","Paul","male","","","Stewart, Paul","","Stewart",""
"http://d-nb.info/gnd/118848046","1896-07-01","1978-10-09","Pavel G.","male","","","Antokolʹskij, Pavel G.","","Antokolʹskij",""
"http://d-nb.info/gnd/115654631","1929-10-07","1993-04-15","Robert","male","","","Westall, Robert","","Westall",""
"http://d-nb.info/gnd/11850133X","1886-01-01","1914-01-01","","male","","Alain-Fournier","Alain-Fournier","","",""
"http://d-nb.info/gnd/115650830","1969-01-01","","Alain","male","","","De Botton, Alain","","De Botton",""
"http://d-nb.info/gnd/120337592","1948-01-01","","Sharyn","notKnown","","","McCrumb, Sharyn","","McCrumb",""
"http://d-nb.info/gnd/132523604","1962-08-27","","","male","","Sjón","Sjón","","",""
"http://d-nb.info/gnd/129435775","1966-01-01","","Alex","male","","","Kershaw, Alex","","Kershaw",""
"http://d-nb.info/gnd/118791184","1591-01-01","1654-01-01","Alexander","male","","","Ross, Alexander","","Ross",""
"http://d-nb.info/gnd/119416654","1891-07-02","1977-07-03","Aleksandr M.","male","","","Volkov, Aleksandr M.","","Volkov",""
"http://d-nb.info/gnd/173346367","1924-01-01","","Suzanne","notKnown","","","Martel, Suzanne","","Martel",""
"http://d-nb.info/gnd/123859174","1925-06-25","2009-08-16","Alistair","notKnown","","","Campbell, Alistair","","Campbell",""
"http://d-nb.info/gnd/123073235","1915-08-28","2008-06-18","Tasha","female","","","Tudor, Tasha","","Tudor",""
"http://d-nb.info/gnd/115874216","1953-01-01","","Tess","female","","","Gerritsen, Tess","","Gerritsen",""
"http://d-nb.info/gnd/11071511X","1938-01-01","","","notKnown","","Anar","Anar","","",""
"http://d-nb.info/gnd/1011803100","1870-01-01","1940-01-01","André","notKnown","","","Lichtenberger, André","","Lichtenberger",""
"http://d-nb.info/gnd/119058804","1940-05-07","1992-02-16","Angela","notKnown","","","Carter, Angela","","Carter",""
"http://d-nb.info/gnd/119076292","1909-01-01","1978-01-01","Jurij O.","male","","","Dombrovskij, Jurij O.","","Dombrovskij",""
"http://d-nb.info/gnd/118601350","1753-01-01","1801-01-01","Antoine","male","","","Rivarol, Antoine de","de","Rivarol",""
"http://d-nb.info/gnd/118640739","1875-01-01","1939-01-01","Antonio","male","","","Machado, Antonio","","Machado",""
"http://d-nb.info/gnd/118781308","1821-06-04","1897-03-20","Apollon Nikolaevič","male","","","Majkov, Apollon Nikolaevič","","Majkov",""
"http://d-nb.info/gnd/135666287","1974-10-23","","Aravind","male","","","Adiga, Aravind","","Adiga",""
"http://d-nb.info/gnd/119167808","1881-03-27","1925-03-12","Arkadij Timofeevič","male","","","Averčenko, Arkadij Timofeevič","","Averčenko",""
"http://d-nb.info/gnd/1012119912","1979-02-04","","Ben","male","","","Lerner, Ben","","Lerner",""
"http://d-nb.info/gnd/12939999X","1974-01-01","","Ben","notKnown","","","Schott, Ben","","Schott",""
"http://d-nb.info/gnd/118638475","1767-10-25","1830-12-10","Benjamin","male","","","Constant, Benjamin","","Constant",""
"http://d-nb.info/gnd/139165258","1967-01-01","","Bernard","male","","","Beckett, Bernard","","Beckett",""
"http://d-nb.info/gnd/118858521","1910-01-01","1992-01-01","Bill","notKnown","","","Naughton, Bill","","Naughton",""
"http://d-nb.info/gnd/122937147","1929-01-01","1995-01-01","Brigid","female","","","Brophy, Brigid","","Brophy",""
"http://d-nb.info/gnd/135787408","1899-10-09","1978-08-28","Bruce","notKnown","","","Catton, Bruce","","Catton",""
"http://d-nb.info/gnd/118762427","1892-07-12","1942-11-19","Bruno","male","","","Schulz, Bruno","","Schulz",""
"http://d-nb.info/gnd/118645161","1902-10-31","1987-08-17","Carlos Drummond","male","","","Andrade, Carlos Drummond de","de","Andrade",""
"http://d-nb.info/gnd/138370176","1944-02-04","2015-08-03","Carol Brown","female","","","Janeway, Carol Brown","","Janeway",""
"http://d-nb.info/gnd/133854140","1973-07-27","","Cassandra","female","","","Clare, Cassandra","","Clare",""
"http://d-nb.info/gnd/119543338","1778-03-22","1828-01-16","Claire de Durfort","female","","","Duras, Claire de Durfort de","de","Duras",""
"http://d-nb.info/gnd/119238675","1503-01-01","1572-01-01","Cosimo","notKnown","","","Bartoli, Cosimo","","Bartoli",""
"http://d-nb.info/gnd/117722863","1857-01-01","1885-01-01","Damodar K...","male","","","Mavalankar, Damodar K...","","Mavalankar",""
"http://d-nb.info/gnd/119205343","1888-01-01","1920-01-01","Dan","male","","","Andersson, Dan","","Andersson",""
"http://d-nb.info/gnd/130038490","1929-10-24","","Dan","male","","","Morgenstern, Dan","","Morgenstern",""
"http://d-nb.info/gnd/141976527","1962-12-09","","Daniel Martin","male","","","Eckhart, Daniel Martin","","Eckhart",""
"http://d-nb.info/gnd/140838651","1964-01-01","","Daniel","male","","","Suarez, Daniel","","Suarez",""
"http://d-nb.info/gnd/118630997","1948-01-01","","David","notKnown","","","Edgar, David","","Edgar",""
"http://d-nb.info/gnd/129472190","1941-01-01","","David","male","","","Thomson, David","","Thomson",""
"http://d-nb.info/gnd/129605263","","","Deric","male","","","Washburn, Deric","","Washburn",""
"http://d-nb.info/gnd/1016155034","1929-09-21","2006-03-04","Edgar","male","","","Valter, Edgar","","Valter",""
"http://d-nb.info/gnd/118645560","1836-01-01","1912-01-01","Edward","notKnown","","","Arber, Edward","","Arber",""
"http://d-nb.info/gnd/139183302","1985-01-01","","Eleanor","female","","","Catton, Eleanor","","Catton",""
"http://d-nb.info/gnd/119027100","","","Ella","notKnown","","","Young, Ella","","Young",""
"http://d-nb.info/gnd/121146367","1970-01-01","","Emily","female","","","Perkins, Emily","","Perkins",""
"http://d-nb.info/gnd/118776002","1901-10-15","1952-02-18","Enrique","male","","","Jardiel Poncela, Enrique","","Jardiel Poncela",""
"http://d-nb.info/gnd/122201663","1919-01-01","2006-01-01","Eric","notKnown","","","Newby, Eric","","Newby",""
"http://d-nb.info/gnd/123493641","1859-01-01","1946-01-01","Ernest","notKnown","","","Rhys, Ernest","","Rhys",""
"http://d-nb.info/gnd/119270757","1916-03-11","1983-05-06","Ezra Jack","notKnown","","","Keats, Ezra Jack","","Keats",""
"http://d-nb.info/gnd/118533592","1896-09-24","1940-12-21","F. Scott","male","","","Fitzgerald, F. Scott","","Fitzgerald",""
"http://d-nb.info/gnd/124425119","1952-07-31","","Faye","female","","","Kellerman, Faye","","Kellerman",""
"http://d-nb.info/gnd/118734598","1878-01-12","1952-04-01","Ferenc","male","","","Molnár, Ferenc","","Molnár",""
"http://d-nb.info/gnd/129069094","1962-01-01","","Fiona","notKnown","","","Patton, Fiona","","Patton",""
"http://d-nb.info/gnd/124363601","1919-01-01","","Florence Parry","notKnown","","","Heide, Florence Parry","","Heide",""
"http://d-nb.info/gnd/1036533905","1973-01-01","","Frances","female","","","Hardinge, Frances","","Hardinge",""
"http://d-nb.info/gnd/118789686","1823-01-01","1893-01-01","Francis","male","","","Parkman, Francis","","Parkman",""
"http://d-nb.info/gnd/11884492X","1906-03-16","2009-11-03","Francisco","notKnown","","","Ayala, Francisco","","Ayala",""
"http://d-nb.info/gnd/11919452X","1898-01-01","","Fredric","male","","","Warburg, Fredric","","Warburg",""
"http://d-nb.info/gnd/119431688","1913-09-16","2012-03-07","Félicien","male","","","Marceau, Félicien","","Marceau",""
"http://d-nb.info/gnd/138559813","1924-01-07","1973-07-08","Gene L.","male","","","Coon, Gene L.","","Coon",""
"http://d-nb.info/gnd/118672673","1834-03-06","1896-10-06","George","male","","","Du Maurier, George","","Du Maurier",""
"http://d-nb.info/gnd/12109782X","1924-01-01","","Gerda Weissmann","female","","","Klein, Gerda Weissmann","","Klein",""
"http://d-nb.info/gnd/118626558","1840-09-02","1922-01-27","Giovanni","male","","","Verga, Giovanni","","Verga",""
"http://d-nb.info/gnd/118806777","1901-01-01","1987-01-01","Glenway","notKnown","","","Wescott, Glenway","","Wescott",""
"http://d-nb.info/gnd/1034065386","1983-01-01","","Jingming","notKnown","","","Guo, Jingming","","Guo",""
"http://d-nb.info/gnd/11700877X","1820-09-10","1878-03-09","Gustav","male","","","Meyern-Hohenberg, Gustav von","von","Meyern-Hohenberg",""
"http://d-nb.info/gnd/119472864","1943-01-01","2000-01-01","György","notKnown","","","Petri, György","","Petri",""
"http://d-nb.info/gnd/128377194","1937-01-01","","Gerard","notKnown","","","Klein, Gerard","","Klein",""
"http://d-nb.info/gnd/115484108","1935-05-20","","Hanna","female","","","Krall, Hanna","","Krall",""
"http://d-nb.info/gnd/12116537X","1890-12-02","1954-05-25","Hans","male","","","Janowitz, Hans","","Janowitz",""
"http://d-nb.info/gnd/11880670X","1808-06-17","1845-07-12","Henrik Arnold","male","","","Wergeland, Henrik Arnold","","Wergeland",""
"http://d-nb.info/gnd/144059010","1943-04-20","","Ian","male","","","Watson, Ian","","Watson",""
"http://d-nb.info/gnd/116467541","1559-02-18","1614-07-01","Isaac","male","","","Casaubon, Isaac","","Casaubon",""
"http://d-nb.info/gnd/104314575","1820-01-01","1891-01-01","","notKnown","","Īśvaracandra Bidyāsāgara","Īśvaracandra Bidyāsāgara","","",""
"http://d-nb.info/gnd/118862979","1853-12-21","1944-04-05","Isolde","female","","","Kurz, Isolde","","Kurz",""
"http://d-nb.info/gnd/119552620","1913-03-21","1943-07-13","Ivan Goran","male","","","Kovačić, Ivan Goran","","Kovačić",""
"http://d-nb.info/gnd/119486202","1874-04-18","1938-09-21","Ivana","female","","","Brlić-Mažuranić, Ivana","","Brlić-Mažuranić",""
"http://d-nb.info/gnd/119442027","1577-01-01","1660-01-01","Jacob","male","","","Cats, Jacob","","Cats",""
"http://d-nb.info/gnd/118571656","1751-01-23","1792-06-03","Jakob Michael Reinhold","male","","","Lenz, Jakob Michael Reinhold","","Lenz",""
"http://d-nb.info/gnd/142715468","1933-01-01","","Cemal","notKnown","","","Nebez, Cemal","","Nebez",""
"http://d-nb.info/gnd/118983253","1914-04-22","2002-09-22","Jan","male","","","Hartog, Jan de","de","Hartog",""
"http://d-nb.info/gnd/118881485","1760-06-12","1797-08-25","Jean-Baptiste","male","","","Louvet de Couvray, Jean-Baptiste","","Louvet de Couvray",""
"http://d-nb.info/gnd/119375060","1916-01-01","1986-12-28","John D.","male","","","MacDonald, John D.","","MacDonald",""
"http://d-nb.info/gnd/100580947","","","John","","","","Holt, John","","Holt",""
"http://d-nb.info/gnd/133048667","1745-02-02","1826-11-26","John","male","","","Nichols, John","","Nichols",""
"http://d-nb.info/gnd/134085116","1842-01-01","1916-01-01","John","notKnown","","","Payne, John","","Payne",""
"http://d-nb.info/gnd/1035142015","1969-08-22","","Jonathan","male","","","Goldstein, Jonathan","","Goldstein",""
"http://d-nb.info/gnd/12067338X","1926-01-01","2009-01-01","Jorge Enrique","male","","","Adoum, Jorge Enrique","","Adoum",""
"http://d-nb.info/gnd/118803026","1808-01-01","1856-01-01","Josef Kajetán","male","","","Tyl, Josef Kajetán","","Tyl",""
"http://d-nb.info/gnd/115477497","","","Judith Merkle","notKnown","","","Riley, Judith Merkle","","Riley",""
"http://d-nb.info/gnd/11776647X","1810-08-08","1889-01-01","Julius","male","","","Bacher, Julius","","Bacher",""
"http://d-nb.info/gnd/118777955","1812-07-28","1887-03-19","Józef Ignacy","male","","","Kraszewski, Józef Ignacy","","Kraszewski",""
"http://d-nb.info/gnd/118682245","1811-01-01","1870-01-01","Karel Jaromír","male","","","Erben, Karel Jaromír","","Erben",""
"http://d-nb.info/gnd/129403520","1954-01-01","","Kathleen O'Neal","female","","","Gear, Kathleen O'Neal","","Gear",""
"http://d-nb.info/gnd/121181707","1944-06-24","","Kathryn","female","","","Lasky, Kathryn","","Lasky",""
"http://d-nb.info/gnd/11926787X","1899-01-01","1976-01-01","Kazi","notKnown","","","Nazrul Islam, Kazi","","Nazrul Islam",""
"http://d-nb.info/gnd/127410031","1872-01-01","1959-01-01","Kazimierz","notKnown","","","Bein, Kazimierz","","Bein",""
"http://d-nb.info/gnd/137213379","1971-07-26","","Kazuki","notKnown","","","Sakuraba, Kazuki","","Sakuraba",""
"http://d-nb.info/gnd/141910984","","","Kevin","notKnown","","","Jarre, Kevin","","Jarre",""
"http://d-nb.info/gnd/1102973033","1904-01-01","1985-01-01","Kikuko","female","","","Kawakami, Kikuko","","Kawakami",""
"http://d-nb.info/gnd/118614533","1915-11-28","1979-08-28","Konstantin","male","","","Simonov, Konstantin","","Simonov",""
"http://d-nb.info/gnd/118537474","1891-01-01","1975-01-01","Konstantine","male","","","Gamsaxurdia, Konstantine","","Gamsaxurdia",""
"http://d-nb.info/gnd/12988863X","1921-01-01","1987-01-01","Kulavanta Siṅgha","notKnown","","","Viraka, Kulavanta Siṅgha","","Viraka",""
"http://d-nb.info/gnd/115774920","1950-01-01","","Laura","notKnown","","","Esquivel, Laura","","Esquivel",""
"http://d-nb.info/gnd/119227754","1881-01-01","1944-01-01","Leopold H.","notKnown","","","Myers, Leopold H.","","Myers",""
"http://d-nb.info/gnd/138097380","1894-07-26","1980-12-22","Lesser","male","","","Samuels, Lesser","","Samuels",""
"http://d-nb.info/gnd/119452480","1830-11-25","1909-12-16","Lina","female","","","Morgenstern, Lina","","Morgenstern",""
"http://d-nb.info/gnd/118532715","1884-07-07","1958-12-21","Lion","male","","","Feuchtwanger, Lion","","Feuchtwanger",""
"http://d-nb.info/gnd/116482664","1885-01-01","1947-01-01","Ludwig","male","","","Feuchtwanger, Ludwig","","Feuchtwanger",""
"http://d-nb.info/gnd/118585754","1814-01-02","1873-09-26","Luise","female","","","Mühlbach, Luise","","Mühlbach",""
"http://d-nb.info/gnd/119443368","1944-08-29","","Lukas","male","","","Hartmann, Lukas","","Hartmann",""
"http://d-nb.info/gnd/120235927","1965-01-01","","Abdourahman A.","notKnown","","","Waberi, Abdourahman A.","","Waberi",""
"http://d-nb.info/gnd/119180472","1953-01-01","","Jian","male","","","Ma, Jian","","Ma",""
"http://d-nb.info/gnd/120606208","1926-01-14","2016-07-28","","female","","Mahāśvetā Debī","Mahāśvetā Debī","","",""
"http://d-nb.info/gnd/114937923","1926-01-01","2013-01-01","Marcella","female","","","Hazan, Marcella","","Hazan",""
"http://d-nb.info/gnd/119303388","1920-01-01","","Marga","notKnown","","","Minco, Marga","","Minco",""
"http://d-nb.info/gnd/118670093","1855-01-01","1924-01-01","Marie","notKnown","","","Corelli, Marie","","Corelli",""
"http://d-nb.info/gnd/118787993","1896-01-01","1953-01-01","Marjorie Kinnan","notKnown","","","Rawlings, Marjorie Kinnan","","Rawlings",""
"http://d-nb.info/gnd/118008153","1959-01-01","","Akif","male","","","Pirinçci, Akif","","Pirinçci",""
"http://d-nb.info/gnd/101335169X","1958-01-01","","Alain","male","","","Soral, Alain","","Soral",""
"http://d-nb.info/gnd/118947133","1868-01-01","1924-01-01","Aleksa","notKnown","","","Šantić, Aleksa","","Šantić",""
"http://d-nb.info/gnd/172821967","1926-01-01","","Mary","notKnown","","","Beckett, Mary","","Beckett",""
"http://d-nb.info/gnd/130220981","1772-01-01","1810-01-01","Mary","female","","","Tighe, Mary","","Tighe",""
"http://d-nb.info/gnd/17249981X","1914-01-01","","Allan Burnett","notKnown","","","Cole, Allan Burnett","","Cole",""
"http://d-nb.info/gnd/122291573","1984-01-01","","Amelia","notKnown","","","Atwater-Rhodes, Amelia","","Atwater-Rhodes",""
"http://d-nb.info/gnd/119501309","1941-12-24","","Ana Maria","female","","","Machado, Ana Maria","","Machado",""
"http://d-nb.info/gnd/118115138","1960-01-01","","Andrzej","male","","","Stasiuk, Andrzej","","Stasiuk",""
"http://d-nb.info/gnd/102498611X","1963-01-01","","Andrew","male","","","Lane, Andrew","","Lane",""
"http://d-nb.info/gnd/172292506","1944-01-01","","Ann","female","","","Oakley, Ann","","Oakley",""
"http://d-nb.info/gnd/119021765","1911-01-01","1995-01-01","Annie M. G.","notKnown","","","Schmidt, Annie M. G.","","Schmidt",""
"http://d-nb.info/gnd/142544736","","","Melisa","female","","","Wallack, Melisa","","Wallack",""
"http://d-nb.info/gnd/119334194","1893-01-01","1968-01-01","Mercedes","notKnown","","","De Acosta, Mercedes","","De Acosta",""
"http://d-nb.info/gnd/124045707","1855-01-01","1908-01-01","Arthur","notKnown","","","Azevedo, Arthur","","Azevedo",""
"http://d-nb.info/gnd/118936123","1964-01-01","","Michael","notKnown","","","Lentz, Michael","","Lentz",""
"http://d-nb.info/gnd/120383225","1946-05-07","","Michael","male","","","Rosen, Michael","","Rosen",""
"http://d-nb.info/gnd/1016098774","1960-12-23","","Miyuki","notKnown","","","Miyabe, Miyuki","","Miyabe",""
"http://d-nb.info/gnd/115448403","1946-01-01","","Barry","notKnown","","","Gifford, Barry","","Gifford",""
"http://d-nb.info/gnd/129341738","1965-07-17","","Bastian","male","","","Sick, Bastian","","Sick",""
"http://d-nb.info/gnd/119554941","1740-01-01","1795-01-01","José Basílio","notKnown","","","Gama, José Basílio da","da","Gama",""
"http://d-nb.info/gnd/128969962","1825-08-15","1884-03-10","Bernardo","male","","","Guimarães, Bernardo","","Guimarães",""
"http://d-nb.info/gnd/118773348","1821-10-15","1873-05-13","Moritz","male","","","Hartmann, Moritz","","Hartmann",""
"http://d-nb.info/gnd/119277948","1862-12-28","1923-06-22","Morris","male","","","Rosenfeld, Morris","","Rosenfeld",""
"http://d-nb.info/gnd/132496070","1967-01-01","","Brian","male","","","Keene, Brian","","Keene",""
"http://d-nb.info/gnd/11864517X","1893-01-01","1945-01-01","Mário","male","","","Andrade, Mário de","de","Andrade",""
"http://d-nb.info/gnd/138359210","1905-03-15","1998-05-09","Nat","male","","","Perrin, Nat","","Perrin",""
"http://d-nb.info/gnd/123201349","1944-01-01","","Campbell","notKnown","","","Armstrong, Campbell","","Armstrong",""
"http://d-nb.info/gnd/129395579","1955-01-01","","Carl","notKnown","","","Safina, Carl","","Safina",""
"http://d-nb.info/gnd/123653533","","","Caroline","female","","","Carver, Caroline","","Carver",""
"http://d-nb.info/gnd/128795972","1981-01-01","","Cecelia","female","","","Ahern, Cecelia","","Ahern",""
"http://d-nb.info/gnd/119049422","1933-01-01","","Cees","male","","","Nooteboom, Cees","","Nooteboom",""
"http://d-nb.info/gnd/1019240814","1970-04-25","","Nick","male","","","Lyon, Nick","","Lyon",""
"http://d-nb.info/gnd/120107392","1946-07-17","","Chris","male","","","Crutcher, Chris","","Crutcher",""
"http://d-nb.info/gnd/172700019","1946-01-01","","Nobuko","female","","","Takagi, Nobuko","","Takagi",""
"http://d-nb.info/gnd/134240073","1933-01-01","","Claire","notKnown","","","Mowat, Claire","","Mowat",""
"http://d-nb.info/gnd/108446549","1929-06-02","","Norton","male","","","Juster, Norton","","Juster",""
"http://d-nb.info/gnd/121232603","1729-01-01","1789-01-01","Cláudio Manoel","notKnown","","","Costa, Cláudio Manoel da","da","Costa",""
"http://d-nb.info/gnd/120826887","1962-01-01","","Colin","notKnown","","","Bateman, Colin","","Bateman",""
"http://d-nb.info/gnd/139895361","1952-01-01","","Dale","male","","","Launer, Dale","","Launer",""
"http://d-nb.info/gnd/121300471","1952-01-01","","Dana","notKnown","","","Stabenow, Dana","","Stabenow",""
"http://d-nb.info/gnd/131955837","1957-11-05","","Daniel Todd","male","","","Gilbert, Daniel Todd","","Gilbert",""
"http://d-nb.info/gnd/120850761","1959-01-01","","Daniel","notKnown","","","Wallace, Daniel","","Wallace",""
